case_type,ref,detail
conflicting_context,10.1021_acs.chemmater.2c01154-7a-S5-P001,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7a-S5-P002,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7a-S5-P002,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7a-S5-P003,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7a-S5-P003,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7a-S5-P004,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7a-S5-P004,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7a-S5-P005,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7a-S5-P005,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7a-S5-P006,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7a-S5-P006,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7a-S5-P007,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7a-S5-P007,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7a-S5-P008,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7a-S5-P008,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7a-S5-P009,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7a-S5-P009,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7a-S5-P010,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7a-S5-P010,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7a-S5-P011,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7a-S5-P011,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7a-S5-P012,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7a-S5-P012,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7a-S5-P013,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7a-S5-P013,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7a-S5-P014,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7a-S5-P014,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7b-S6-P000,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7b-S6-P000,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
empty_conditions_despite_numeric_caption,10.1021_acs.chemmater.2c01154-7b-S6-P000,panel conditions {} but caption carries numerics
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7b-S6-P001,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7b-S6-P001,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
empty_conditions_despite_numeric_caption,10.1021_acs.chemmater.2c01154-7b-S6-P001,panel conditions {} but caption carries numerics
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7b-S6-P002,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7b-S6-P002,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
empty_conditions_despite_numeric_caption,10.1021_acs.chemmater.2c01154-7b-S6-P002,panel conditions {} but caption carries numerics
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7b-S7-P000,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7b-S7-P000,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
empty_conditions_despite_numeric_caption,10.1021_acs.chemmater.2c01154-7b-S7-P000,panel conditions {} but caption carries numerics
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7b-S7-P001,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7b-S7-P001,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
empty_conditions_despite_numeric_caption,10.1021_acs.chemmater.2c01154-7b-S7-P001,panel conditions {} but caption carries numerics
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7b-S7-P002,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7b-S7-P002,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
empty_conditions_despite_numeric_caption,10.1021_acs.chemmater.2c01154-7b-S7-P002,panel conditions {} but caption carries numerics
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7b-S7-P003,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7b-S7-P003,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
empty_conditions_despite_numeric_caption,10.1021_acs.chemmater.2c01154-7b-S7-P003,panel conditions {} but caption carries numerics
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7b-S7-P004,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7b-S7-P004,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
empty_conditions_despite_numeric_caption,10.1021_acs.chemmater.2c01154-7b-S7-P004,panel conditions {} but caption carries numerics
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7b-S7-P005,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7b-S7-P005,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
empty_conditions_despite_numeric_caption,10.1021_acs.chemmater.2c01154-7b-S7-P005,panel conditions {} but caption carries numerics
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7b-S7-P006,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7b-S7-P006,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
empty_conditions_despite_numeric_caption,10.1021_acs.chemmater.2c01154-7b-S7-P006,panel conditions {} but caption carries numerics
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7b-S7-P007,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7b-S7-P007,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
empty_conditions_despite_numeric_caption,10.1021_acs.chemmater.2c01154-7b-S7-P007,panel conditions {} but caption carries numerics
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-F7b-39,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-F7b-39,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
empty_conditions_despite_numeric_caption,10.1021_acs.chemmater.2c01154-F7b-39,panel conditions {} but caption carries numerics
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7b-S8-P000,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7b-S8-P000,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
empty_conditions_despite_numeric_caption,10.1021_acs.chemmater.2c01154-7b-S8-P000,panel conditions {} but caption carries numerics
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7b-S8-P001,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7b-S8-P001,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
empty_conditions_despite_numeric_caption,10.1021_acs.chemmater.2c01154-7b-S8-P001,panel conditions {} but caption carries numerics
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7b-S8-P002,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7b-S8-P002,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
empty_conditions_despite_numeric_caption,10.1021_acs.chemmater.2c01154-7b-S8-P002,panel conditions {} but caption carries numerics
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7b-S8-P003,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7b-S8-P003,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
empty_conditions_despite_numeric_caption,10.1021_acs.chemmater.2c01154-7b-S8-P003,panel conditions {} but caption carries numerics
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7b-S8-P004,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7b-S8-P004,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
empty_conditions_despite_numeric_caption,10.1021_acs.chemmater.2c01154-7b-S8-P004,panel conditions {} but caption carries numerics
pressure_in_source_not_in_output,10.1021_acs.chemmater.2c01154-7b-S9-P000,document.md states a pressure; record has none usable
conflicting_context,10.1021_acs.chemmater.2c01154-7b-S9-P000,"[{""quantity"": ""chamber_total_pressure"", ""scope"": ""paper"", ""values"": [0.799932, 26.6644], ""reason"": ""2 distinct chamber_total_pressure values at paper scope (0.799932, 26.6644); not applied to this exp"
empty_conditions_despite_numeric_caption,10.1021_acs.chemmater.2c01154-7b-S9-P000,panel conditions {} but caption carries numerics
